t,state,attacker_action,defender_action,UD,UA,SAP,SAL,DC,ASSC,NC,AIC,AS_success,is_absorbing,power_W,q_vec,p_vec,td_loss,entropy
1039,p2_s3,destroy,iphop,5.328213512450836,4.459085989980613,5.844952916048587,4.959085989980613,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1040,p2_s3,destroy,iphop,5.121994757231957,4.310931258786507,5.643107805345803,4.810931258786507,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1041,p2_s3,destroy,iphop,5.155406769035004,4.58094517731954,5.694594533734531,5.08094517731954,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1042,p2_s3,destroy,iphop,5.318752917510957,4.2785986475477,5.873098659792702,4.7785986475477,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1043,p2_s3,destroy,iphop,5.36739715256421,4.350987044413817,5.920047958740214,4.850987044413817,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1044,p2_s3,destroy,iphop,5.357166256129214,4.343531618152215,5.892827528950538,4.843531618152215,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1045,p2_s3,destroy,iphop,5.478299728919889,4.323819183983914,5.997296969752639,4.823819183983914,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1046,p2_s3,lateral,iphop,5.212128199807243,4.697676928241233,5.730107744177699,5.347676928241233,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1047,p2_s3,lateral,iphop,5.049889264135005,3.928359809064712,5.583433113003533,4.578359809064712,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1048,p2_s3,destroy,iphop,5.172634496899157,4.424955398434126,5.724014901449062,4.924955398434126,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1049,p2_s3,destroy,iphop,5.168441945282942,4.479430551976787,5.723532309661564,4.979430551976787,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1050,entry,destroy,iphop,3.733465074881361,4.903721997542736,4.269480386204793,5.403721997542736,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1051,p2_s0,destroy,iphop,4.644431296141773,4.405655507166402,5.163617187769048,4.905655507166402,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1052,p2_s1,destroy,iphop,4.849443715655088,4.414132704809361,5.3672730784420075,4.914132704809361,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1053,p2_s2,destroy,iphop,5.299944485718457,4.496298673438207,5.8331373968806925,4.996298673438207,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1054,p2_s3,lateral,iphop,5.350780605564905,3.807990601278575,5.901931966794496,4.457990601278575,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1055,p2_s3,lateral,iphop,5.0776114688397715,4.365141763802333,5.632805265656467,5.015141763802333,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1056,p2_s3,destroy,iphop,5.258479414412369,4.13278607413014,5.80008303569978,4.63278607413014,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1057,p2_s3,destroy,iphop,5.285820623935175,4.281717585791094,5.8086962032842315,4.781717585791094,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1058,p2_s3,lateral,iphop,5.318795813162376,4.346098512368981,5.835023959553341,4.996098512368981,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1059,p2_s3,destroy,iphop,5.262409101090777,4.332359890497287,5.790182042709375,4.832359890497287,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1060,p2_s3,destroy,iphop,5.203951037786268,4.359581909429859,5.750846771327487,4.859581909429859,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1061,p2_s3,lateral,iphop,4.986460870609521,4.100264513792016,5.542475986063968,4.7502645137920165,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1062,p2_s3,lateral,iphop,5.302325102877861,4.120967767969129,5.849071872561301,4.770967767969129,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1063,p2_s3,destroy,iphop,5.559095173963874,4.153317264953842,6.086707144550774,4.653317264953842,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1064,p2_s3,lateral,iphop,5.031427238384314,3.8362022304046026,5.547630402593849,4.4862022304046025,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1065,p2_s3,destroy,iphop,5.141306138825754,4.017942818339847,5.664315693346044,4.517942818339847,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1066,p2_s3,destroy,iphop,5.193834840672962,4.227174298531559,5.735608218329697,4.727174298531559,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1067,p2_s3,destroy,iphop,5.2305918911925655,4.369766531534848,5.78583515235359,4.869766531534848,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1068,p2_s3,lateral,iphop,5.314024193298097,4.320877191513179,5.865059249556963,4.970877191513179,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1069,p2_s3,destroy,iphop,5.296371803360202,4.1814075825301416,5.829389570490375,4.6814075825301416,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1070,p2_s3,destroy,iphop,5.331649870755529,3.912230886473966,5.849406277064409,4.412230886473966,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1071,p2_s3,destroy,iphop,5.518001589305245,4.2343137495231185,6.037283787857956,4.7343137495231185,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1072,p2_s3,destroy,iphop,5.448355779043475,3.9977759470369594,5.984548116552715,4.49777594703696,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1073,p2_s3,destroy,iphop,5.198593655085483,4.393942737407921,5.7515333744924195,4.893942737407921,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1074,p2_s3,destroy,iphop,5.41484287965905,4.207308135548685,5.968969758222615,4.707308135548685,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1075,p2_s3,destroy,iphop,5.260975279126935,4.284379738916404,5.799637625452323,4.784379738916404,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1076,p2_s3,destroy,iphop,5.489912800508614,4.3698716284721275,6.010676942822454,4.8698716284721275,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1077,p2_s3,lateral,iphop,4.967602303807663,4.0943520177262975,5.484490096563006,4.744352017726298,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1078,p2_s3,destroy,iphop,5.37512743701048,4.83733820002606,5.905724632567756,5.33733820002606,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1079,p2_s3,destroy,iphop,4.940271667726901,4.215632532342734,5.489559656734593,4.715632532342734,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1080,p2_s3,destroy,iphop,5.504834722023734,4.401580548734531,6.060610665829024,4.901580548734531,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1081,p2_s3,destroy,iphop,5.2401936389043104,3.546910904788315,5.784289703134204,4.046910904788315,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1082,p2_s3,destroy,iphop,5.463095101394519,4.032456101232012,5.988081879093118,4.532456101232012,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1083,p2_s3,destroy,iphop,5.121793741699805,4.38944180090889,5.6378108158210924,4.88944180090889,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1084,p2_s3,lateral,iphop,5.206656127879253,4.37961568318645,5.732089785480285,5.02961568318645,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1085,p2_s3,lateral,iphop,5.039602047714341,3.927379740331317,5.584181012427697,4.577379740331317,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1086,p2_s3,destroy,iphop,5.2241286870758215,4.257216967834121,5.779979575468117,4.757216967834121,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1087,p2_s3,destroy,iphop,5.291480515163114,4.260303100615377,5.840366589153687,4.760303100615377,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1088,p2_s3,lateral,iphop,4.874480409338505,4.1676870206332195,5.404568349087749,4.81768702063322,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1089,p2_s3,destroy,iphop,5.219323514725873,3.8817198656855743,5.736062918323624,4.381719865685574,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1090,p2_s3,destroy,iphop,5.276801040800312,4.118049940807295,5.797914088914157,4.618049940807295,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1091,p2_s3,destroy,iphop,5.3346198056324905,4.38774690768842,5.8738075703320165,4.88774690768842,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1092,p2_s3,destroy,iphop,5.383291395741261,4.38234812686088,5.937637138023006,4.88234812686088,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1093,p2_s3,destroy,iphop,5.072225163416763,4.534972472012326,5.624875969592768,5.034972472012326,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1094,p2_s3,destroy,iphop,5.287314148257386,3.7845733947383025,5.82297542107871,4.2845733947383025,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1095,p2_s3,destroy,iphop,5.224552068567092,3.9231898245361934,5.743549309399842,4.423189824536194,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1096,p2_s3,destroy,iphop,5.160072806834631,4.518832156416101,5.6780523512050864,5.018832156416101,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1097,p2_s3,destroy,iphop,4.8268119070260775,4.087858826892759,5.360355755894605,4.587858826892759,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1098,p2_s3,destroy,iphop,5.215470190335079,4.163626584473658,5.766850594884985,4.663626584473658,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1099,p2_s3,destroy,iphop,5.493860609618024,4.5708265032849145,6.048950973996646,5.0708265032849145,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1100,entry,destroy,iphop,4.246701367802074,5.653394835812504,4.782716679125507,6.153394835812504,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1101,p2_s0,destroy,iphop,4.689657487307711,5.016826556884884,5.2088433789349855,5.516826556884884,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1102,p2_s1,lateral,iphop,4.640131960392777,4.3225721828544215,5.157961323179696,4.972572182854422,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1103,p2_s2,destroy,iphop,4.7875419225629265,3.9063255762110667,5.320734833725162,4.406325576211067,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
