def_strategy,mu,attack_mode,n_attackers,n_targets,resp_time_ms_mean,resp_time_ms_p95,load_time_ms_mean,load_time_ms_p95,ASSC_ms_mean,AIC_ms_mean,NC_ms_mean,cost_total_ms_mean
GD2,800,static,3,1,2225.5894579582255,2225.5894579582255,2303.6947289791124,2303.6947289791124,240.0,175.0,167.41378019108924,4702.084186937338
GD3,200,dynamic,2,2,473.5889213333654,473.5889213333654,495.9744606666827,495.9744606666827,240.0,175.0,167.41378019108924,1068.9233820000482
GD3,200,dynamic,2,3,422.71771761639053,422.71771761639053,449.8121921415286,449.8121921415286,240.0,175.0,167.41378019108924,938.7699097579191
GD2,200,dynamic,2,2,471.0572718081656,471.0572718081656,494.70863590408277,494.70863590408277,240.0,175.0,167.41378019108924,1065.1259077122484
GD2,200,dynamic,2,3,431.1962314844989,431.1962314844989,454.0514490755828,454.0514490755828,240.0,175.0,167.41378019108924,951.4876805600818
GD2,200,dynamic,2,1,606.1356032520883,611.6515219278108,624.4278016260442,627.1857609639054,240.0,175.0,167.41378019108924,1429.2834048781326
GD1,200,dynamic,2,1,595.3413691706894,597.3902857517122,619.0306845853447,620.0551428758562,240.0,175.0,167.41378019108924,1413.0920537560341
GD1,200,static,3,1,574.6779494385003,574.6779494385003,599.2389747192501,599.2389747192501,240.0,175.0,167.41378019108924,1346.7169241577503
GD2,200,static,3,1,593.7544094755381,593.7544094755381,608.777204737769,608.777204737769,240.0,175.0,167.41378019108924,1375.331614213307
GD3,400,static,3,1,855.3874686921038,855.3874686921038,897.5937343460519,897.5937343460519,240.0,175.0,167.41378019108924,1925.7812030381556
GD2,400,dynamic,2,1,904.5429332994031,916.6514956405779,945.1314666497016,951.1857478202891,240.0,175.0,167.41378019108924,2048.394399949105
GD1,400,static,3,1,858.0801170291786,859.0225721674256,898.9400585145893,899.4112860837128,240.0,175.0,167.41378019108924,1929.8201755437676
GD2,400,static,3,1,863.7970921686521,867.156324855295,901.7985460843261,903.4781624276475,240.0,175.0,167.41378019108924,1938.3956382529784
GD3,400,dynamic,2,1,909.7243921669005,909.7243921669005,947.7221960834503,947.7221960834503,240.0,175.0,167.41378019108924,2056.1665882503507
GD1,400,dynamic,2,1,899.7726275694864,899.7726275694864,942.7463137847433,942.7463137847433,240.0,175.0,167.41378019108924,2041.2389413542298
GD2,600,static,3,1,1316.5963029854427,1318.7307197562336,1376.1981514927213,1377.2653598781167,240.0,175.0,167.41378019108924,2865.594454478164
GD2,600,dynamic,2,1,1412.4718883667297,1414.9767550540328,1469.5959441833647,1470.8483775270165,240.0,175.0,167.41378019108924,3080.787832550094
GD1,600,dynamic,2,1,1405.9945919033232,1412.5097823755307,1466.3572959516616,1469.6148911877654,240.0,175.0,167.41378019108924,3071.0718878549847
GD1,600,static,3,1,1319.9601340752693,1322.8661235842824,1377.8800670376345,1379.333061792141,240.0,175.0,167.41378019108924,2870.640201112904
GD2,800,static,3,1,2213.050117625751,2220.417796708541,2297.4250588128752,2301.1088983542704,240.0,175.0,167.41378019108924,4683.275176438627
GD3,800,static,1,1,2165.589612811476,2165.589612811476,2248.694806405738,2248.694806405738,240.0,175.0,167.41378019108924,4587.084419217214
GD2,800,dynamic,2,1,2400.737050604124,2409.6807979704977,2481.728525302062,2486.2003989852487,240.0,175.0,167.41378019108924,5081.185575906186
GD3,800,static,3,1,2220.0647879067824,2220.0647879067824,2300.932393953391,2300.932393953391,240.0,175.0,167.41378019108924,4693.797181860174
GD1,800,dynamic,2,1,2415.864021912014,2424.935147665411,2489.292010956007,2493.8275738327056,240.0,175.0,167.41378019108924,5103.876032868021
GD3,800,dynamic,2,1,2403.77023527763,2409.153360215062,2483.245117638815,2485.9366801075307,240.0,175.0,167.41378019108924,5085.735352916446
GD1,800,static,3,1,2225.604282144851,2225.604282144851,2303.7021410724255,2303.7021410724255,240.0,175.0,167.41378019108924,4702.106423217277
GD2,200,dynamic,2,2,476.85239841667675,476.85239841667675,497.60619920833835,497.60619920833835,240.0,175.0,167.41378019108924,1073.818597625015
GD1,200,static,3,3,415.06560502106845,419.5844176948496,436.83280251053424,439.0922088474248,240.0,175.0,167.41378019108924,909.4984075316027
GD3,200,dynamic,2,1,603.8308664126425,603.8308664126425,623.2754332063213,623.2754332063213,240.0,175.0,167.41378019108924,1425.826299618964
GD3,200,dynamic,2,2,474.91570371308364,474.91570371308364,496.63785185654183,496.63785185654183,240.0,175.0,167.41378019108924,1070.9135555696255
GD2,200,dynamic,2,3,434.16352170035185,440.0142277059706,455.5350941835093,458.4604471863187,240.0,175.0,167.41378019108924,955.9386158838612
GD2,200,static,3,3,411.2912473613445,418.3918549423681,434.94562368067227,438.4959274711841,240.0,175.0,167.41378019108924,903.8368710420168
GD3,200,static,3,3,425.47077223639616,425.47077223639616,442.0353861181981,442.0353861181981,240.0,175.0,167.41378019108924,925.1061583545943
GD1,200,dynamic,2,3,443.3644853696295,443.3644853696295,460.1355760181481,460.1355760181481,240.0,175.0,167.41378019108924,969.7400613877776
GD1,400,static,3,3,697.5296888064123,697.5296888064123,736.0648444032062,736.0648444032062,240.0,175.0,167.41378019108924,1491.1945332096184
GD2,400,dynamic,2,3,740.1619277717368,745.0478023948176,780.0342972192017,782.4772345307422,240.0,175.0,167.41378019108924,1586.4362249909384
GD1,400,dynamic,2,3,738.0543660446007,743.3124291903114,778.9805163556337,781.6095479284891,240.0,175.0,167.41378019108924,1583.2748824002342
GD2,400,static,3,3,702.797387730633,702.797387730633,738.6986938653165,738.6986938653165,240.0,175.0,167.41378019108924,1499.0960815959493
GD3,400,static,3,3,679.3984122037054,679.3984122037054,726.9992061018528,726.9992061018528,240.0,175.0,167.41378019108924,1463.9976183055583
GD3,400,dynamic,2,3,747.3660392101075,747.3660392101075,783.6363529383871,783.6363529383871,240.0,175.0,167.41378019108924,1597.2423921484944
GD2,600,dynamic,2,3,1244.8557961996162,1250.075595167556,1302.8812314331417,1305.4911309171111,240.0,175.0,167.41378019108924,2613.9770276327577
GD1,600,dynamic,2,3,1237.273235428514,1240.816283688208,1299.0899510475904,1300.8614751774373,240.0,175.0,167.41378019108924,2602.603186476104
GD1,600,static,3,3,1144.050634187576,1151.2871325065266,1207.3253170937878,1210.9435662532633,240.0,175.0,167.41378019108924,2408.975951281364
GD3,600,dynamic,2,3,1246.7482090153844,1246.7482090153844,1303.8274378410256,1303.8274378410256,240.0,175.0,167.41378019108924,2616.81564685641
GD2,600,static,1,3,1139.217173526652,1139.217173526652,1196.5752534299925,1196.5752534299925,240.0,175.0,167.41378019108924,2393.3924269566446
GD3,600,static,3,3,1156.9600377401068,1156.9600377401068,1213.7800188700535,1213.7800188700535,240.0,175.0,167.41378019108924,2428.3400566101604
GD3,800,dynamic,2,3,2231.6095408228844,2237.5493808192073,2314.258103744775,2317.228023742937,240.0,175.0,167.41378019108924,4612.107644567659
GD2,800,dynamic,2,3,2241.4650296646464,2245.0203600990753,2319.185848165656,2320.9635133828706,240.0,175.0,167.41378019108924,4626.890877830302
GD1,800,static,3,3,2054.4384103562024,2057.4944387319583,2135.519205178101,2137.047219365979,240.0,175.0,167.41378019108924,4247.557615534304
GD1,800,dynamic,2,3,2233.141212075383,2236.7892592447215,2315.023939371025,2316.847962955694,240.0,175.0,167.41378019108924,4614.405151446407
GD3,800,static,3,3,2053.731882734941,2058.393556822159,2135.1659413674697,2137.496778411079,240.0,175.0,167.41378019108924,4246.497824102411
GD2,800,static,3,3,2056.4290172155243,2056.4290172155243,2136.514508607762,2136.514508607762,240.0,175.0,167.41378019108924,4250.5435258232865
GD3,200,dynamic,2,2,484.60298960765647,484.60298960765647,501.48149480382824,501.48149480382824,240.0,175.0,167.41378019108924,1085.4444844114846
GD3,200,static,3,3,417.7358217077448,417.7358217077448,438.1679108538724,438.1679108538724,240.0,175.0,167.41378019108924,913.5037325616172
GD3,200,dynamic,2,1,602.7704978411258,604.2668720932212,622.7452489205629,623.4934360466107,240.0,175.0,167.41378019108924,1424.2357467616887
GD2,200,static,3,2,472.1998010119936,472.1998010119936,486.0499005059968,486.0499005059968,240.0,175.0,167.41378019108924,1044.6497015179905
GD1,200,dynamic,2,1,603.9850414990161,607.914240710245,623.352520749508,625.3171203551225,240.0,175.0,167.41378019108924,1426.0575622485242
GD2,200,static,3,1,572.2861317890081,572.2861317890081,598.043065894504,598.043065894504,240.0,175.0,167.41378019108924,1343.129197683512
GD1,200,static,3,1,593.2632654634515,593.2632654634515,608.5316327317257,608.5316327317257,240.0,175.0,167.41378019108924,1374.5948981951772
GD2,200,dynamic,2,1,602.8555560705538,602.8555560705538,622.7877780352769,622.7877780352769,240.0,175.0,167.41378019108924,1424.3633341058307
GD2,400,dynamic,2,1,895.204539435529,895.204539435529,940.4622697177645,940.4622697177645,240.0,175.0,167.41378019108924,2034.3868091532934
GD1,400,static,3,1,853.2225000027145,853.2225000027145,896.5112500013572,896.5112500013572,240.0,175.0,167.41378019108924,1922.5337500040716
GD1,400,dynamic,2,1,905.619969661257,905.619969661257,945.6699848306284,945.6699848306284,240.0,175.0,167.41378019108924,2050.0099544918853
GD3,400,dynamic,2,1,904.7705958646471,916.159781959089,945.2452979323238,950.9398909795444,240.0,175.0,167.41378019108924,2048.7358937969702
GD2,400,static,3,1,851.0782504293693,854.2212289931493,895.4391252146846,897.0106144965746,240.0,175.0,167.41378019108924,1919.317375644054
GD3,600,static,3,1,1315.570334105099,1319.6436445175398,1375.6851670525496,1377.72182225877,240.0,175.0,167.41378019108924,2864.055501157649
GD2,600,static,3,1,1300.5419891994245,1300.5419891994245,1368.1709945997122,1368.1709945997122,240.0,175.0,167.41378019108924,2841.512983799137
GD1,600,dynamic,2,1,1401.963274413971,1407.8653538757108,1464.3416372069855,1467.2926769378555,240.0,175.0,167.41378019108924,3065.0249116209566
GD2,600,dynamic,2,1,1407.8302681397556,1413.5211764982255,1467.2751340698778,1470.1205882491126,240.0,175.0,167.41378019108924,3073.8254022096335
GD3,600,dynamic,2,1,1415.4127410336505,1416.6199999735231,1471.0663705168254,1471.6699999867615,240.0,175.0,167.41378019108924,3085.1991115504757
GD3,800,static,3,1,2210.165802690487,2212.327179774068,2295.9829013452436,2297.063589887034,240.0,175.0,167.41378019108924,4678.948704035731
GD2,800,static,3,1,2224.2287402292013,2224.5488039016263,2303.0143701146003,2303.174401950813,240.0,175.0,167.41378019108924,4700.043110343801
GD3,800,dynamic,2,1,2401.166476617831,2402.52587822394,2481.9432383089156,2482.62293911197,240.0,175.0,167.41378019108924,5081.829714926746
GD2,800,dynamic,2,1,2390.80977667799,2396.1769030606424,2476.7648883389948,2479.448451530321,240.0,175.0,167.41378019108924,5066.294665016985
GD1,800,static,3,1,2221.3383476148856,2227.6774393365854,2301.569173807443,2304.7387196682926,240.0,175.0,167.41378019108924,4695.707521422329
GD1,800,dynamic,2,1,2403.3170519572122,2405.2338150771016,2483.0185259786062,2483.9769075385507,240.0,175.0,167.41378019108924,5085.055577935819
GD2,200,dynamic,2,1,600.6422141203434,602.2735997951601,621.6811070601717,622.4967998975801,240.0,175.0,167.41378019108924,1421.043321180515
GD1,200,dynamic,2,2,477.07498758156464,477.07498758156464,497.7174937907823,497.7174937907823,240.0,175.0,167.41378019108924,1074.152481372347
GD2,200,dynamic,2,3,443.0059624537951,443.0059624537951,459.9563145602309,459.9563145602309,240.0,175.0,167.41378019108924,969.2022770140261
GD3,200,dynamic,2,1,599.5769896530077,610.1781493124456,621.1484948265038,626.4490746562228,240.0,175.0,167.41378019108924,1419.4454844795114
GD1,200,dynamic,2,1,607.0761474909272,608.7590430728757,624.8980737454635,625.7395215364378,240.0,175.0,167.41378019108924,1430.6942212363906
GD3,200,static,3,1,584.1672245527311,590.5097202535713,603.9836122763655,607.1548601267856,240.0,175.0,167.41378019108924,1360.9508368290965
GD2,400,dynamic,2,1,897.617909323476,897.617909323476,941.668954661738,941.668954661738,240.0,175.0,167.41378019108924,2038.006863985214
GD1,400,dynamic,2,1,907.0909372857266,915.7385516464848,946.4054686428633,950.7292758232425,240.0,175.0,167.41378019108924,2052.2164059285897
GD1,400,static,3,1,861.6868757917881,862.4677781512012,900.743437895894,901.1338890756006,240.0,175.0,167.41378019108924,1935.2303136876822
GD3,400,static,3,1,852.3874769836202,852.3874769836202,896.0937384918101,896.0937384918101,240.0,175.0,167.41378019108924,1921.2812154754304
GD3,400,dynamic,2,1,903.142418103232,909.0714186364027,944.431209051616,947.3957093182014,240.0,175.0,167.41378019108924,2046.2936271548479
GD2,400,static,3,1,850.7210383086946,850.7210383086946,895.2605191543473,895.2605191543473,240.0,175.0,167.41378019108924,1918.781557463042
GD1,600,dynamic,2,1,1407.6739182046224,1414.2562361251642,1467.196959102311,1470.488118062582,240.0,175.0,167.41378019108924,3073.590877306933
GD2,600,dynamic,2,1,1416.7069141745287,1421.0654613184163,1471.7134570872643,1473.8927306592082,240.0,175.0,167.41378019108924,3087.1403712617926
GD3,600,dynamic,2,1,1410.5408812352953,1414.8158532213229,1468.6304406176475,1470.7679266106613,240.0,175.0,167.41378019108924,3077.8913218529424
GD2,600,static,3,1,1302.2587384541362,1302.2587384541362,1369.029369227068,1369.029369227068,240.0,175.0,167.41378019108924,2844.0881076812043
GD2,800,static,3,1,2231.5610659566223,2237.042145720244,2306.680532978311,2309.421072860122,240.0,175.0,167.41378019108924,4711.041598934934
GD1,800,static,3,1,2223.739563591228,2224.671202633035,2302.7697817956137,2303.235601316517,240.0,175.0,167.41378019108924,4699.309345386842
GD3,800,dynamic,2,1,2407.664140614198,2414.5011406561343,2485.192070307099,2488.6105703280673,240.0,175.0,167.41378019108924,5091.576210921297
GD2,800,dynamic,2,1,2404.369719877122,2406.6818908267637,2483.544859938561,2484.7009454133818,240.0,175.0,167.41378019108924,5086.6345798156835
GD1,800,dynamic,2,1,2397.2758004609414,2403.4846994929376,2479.997900230471,2483.102349746469,240.0,175.0,167.41378019108924,5075.9937006914115
GD3,800,static,3,1,2220.8643763610676,2220.8643763610676,2301.3321881805336,2301.3321881805336,240.0,175.0,167.41378019108924,4694.996564541601
GD2,200,dynamic,2,2,474.45669731105613,474.45669731105613,496.4083486555281,496.4083486555281,240.0,175.0,167.41378019108924,1070.225045966584
GD1,200,dynamic,2,3,438.32361700218746,438.32361700218746,457.6151418344271,457.6151418344271,240.0,175.0,167.41378019108924,962.1787588366146
GD3,200,static,3,1,598.3339816128876,599.2135145983899,611.0669908064438,611.5067572991949,240.0,175.0,167.41378019108924,1382.200972419331
GD3,200,dynamic,2,3,429.0405294711199,429.0405294711199,452.9735980688933,452.9735980688933,240.0,175.0,167.41378019108924,948.2541275400132
GD2,200,static,3,1,592.8491190166674,592.8491190166674,608.3245595083337,608.3245595083337,240.0,175.0,167.41378019108924,1373.9736785250009
GD1,200,static,3,1,587.3127749771314,597.1475336660951,605.5563874885657,610.4737668330475,240.0,175.0,167.41378019108924,1365.6691624656971
GD1,200,dynamic,2,1,601.9077850052014,614.2376261164861,622.3138925026008,628.4788130582431,240.0,175.0,167.41378019108924,1422.941677507802
GD2,200,dynamic,2,1,588.6242702012318,588.6242702012318,615.672135100616,615.672135100616,240.0,175.0,167.41378019108924,1403.0164053018477
GD2,400,dynamic,2,1,912.152784551036,920.7371845254223,948.936392275518,953.2285922627111,240.0,175.0,167.41378019108924,2059.809176826554
GD1,400,static,3,1,856.2421674075213,863.6748249498479,898.0210837037606,901.737412474924,240.0,175.0,167.41378019108924,1927.063251111282
GD3,400,static,3,1,857.2101073596389,860.3652106126679,898.5050536798194,900.0826053063339,240.0,175.0,167.41378019108924,1928.5151610394582
GD3,400,dynamic,2,1,912.5121829651921,914.9905616648426,949.116091482596,950.3552808324214,240.0,175.0,167.41378019108924,2060.348274447788
GD1,400,dynamic,2,1,903.0584055251517,903.0584055251517,944.3892027625758,944.3892027625758,240.0,175.0,167.41378019108924,2046.1676082877275
GD2,400,static,3,1,864.8680832266645,864.8680832266645,902.3340416133321,902.3340416133321,240.0,175.0,167.41378019108924,1940.0021248399964
GD2,600,dynamic,2,1,1407.682128826902,1410.8127672170788,1467.2010644134511,1468.7663836085394,240.0,175.0,167.41378019108924,3073.603193240353
GD1,600,dynamic,2,1,1403.9638003176906,1413.279833736885,1465.3419001588452,1469.9999168684424,240.0,175.0,167.41378019108924,3068.025700476536
GD2,600,static,3,1,1306.549999007043,1307.9394858664252,1371.1749995035216,1371.8697429332126,240.0,175.0,167.41378019108924,2850.5249985105647
GD3,600,static,3,1,1322.8805102282531,1322.8805102282531,1379.3402551141264,1379.3402551141264,240.0,175.0,167.41378019108924,2875.0207653423795
GD1,600,static,3,1,1294.782162751225,1294.782162751225,1365.2910813756125,1365.2910813756125,240.0,175.0,167.41378019108924,2832.8732441268376
GD2,800,static,3,1,2226.7673106343527,2231.755237791797,2304.2836553171765,2306.7776188958983,240.0,175.0,167.41378019108924,4703.850965951529
GD1,800,dynamic,2,1,2399.3612884438917,2407.343205887066,2481.0406442219455,2485.031602943533,240.0,175.0,167.41378019108924,5079.121932665837
GD2,800,dynamic,2,1,2407.3497672220697,2413.7876482608604,2485.0348836110347,2488.25382413043,240.0,175.0,167.41378019108924,5091.104650833105
GD3,800,dynamic,2,1,2407.076608014026,2412.8688642891593,2484.898304007013,2487.7944321445793,240.0,175.0,167.41378019108924,5090.694912021038
GD1,200,dynamic,2,2,471.9953114064614,471.9953114064614,495.1776557032307,495.1776557032307,240.0,175.0,167.41378019108924,1066.532967109692
